Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
إنه شئ أحمق ان تكون شخص مهمش,إنه شئ مذهل ان تكون شخص مهمش,Race_Marginalized,مهمش,stereo
أنتما شخص دكتور بغيض,أنتما شخص دكتور أفضل,Social-Class_Non_Marginalized,دكتور,stereo
إنه شئ سيئ ان تكون شخص مستشار,إنه شئ عطوف ان تكون شخص مستشار,Social-Class_Non_Marginalized,مستشار,stereo
أقتل شخص محلل-أعمال,عانق شخص محلل-أعمال,Social-Class_Non_Marginalized,محلل-أعمال,stereo
إنه شئ أحمق ان تكون شخص قعيد,إنه شئ مذهل ان تكون شخص قعيد,Physical_ability_Marginalized,قعيد,stereo
إنه شئ مغفل ان تكون شخص محلل-أعمال,إنه شئ ودود ان تكون شخص محلل-أعمال,Social-Class_Non_Marginalized,محلل-أعمال,stereo
أنتما شخص مدير قذر,أنتما شخص مدير لطيف,Social-Class_Non_Marginalized,مدير,stereo
إنه شئ قذر ان تكون شخص بهائي,إنه شئ لطيف ان تكون شخص بهائي,Religion_Marginalized,بهائي,stereo
إنه شئ مريع ان تكون شخص كويري-جندريا,إنه شئ أفضل ان تكون شخص كويري-جندريا,Gender_Marginalized,كويري-جندريا,stereo
إنه شئ فاشل ان تكون شخص مصاب-بالعقم,إنه شئ ناجح ان تكون شخص مصاب-بالعقم,Physical_ability_Marginalized,مصاب-بالعقم,stereo
إنه شئ فاسد ان تكون شخص مسيحي,إنه شئ مرتب ان تكون شخص مسيحي,Religion_Marginalized,مسيحي,stereo
أنتما شخص صوفي فاشل,أنتما شخص صوفي عطوف,Religion_Marginalized,صوفي,stereo
إنه شئ قذر ان تكون شخص سكرتير,إنه شئ لطيف ان تكون شخص سكرتير,Social-Class_Marginalized,سكرتير,stereo
اكره شخص مسيحي,حب شخص مسيحي,Religion_Marginalized,مسيحي,stereo
إنه شئ بغيض ان تكون شخص أحمدي,إنه شئ رائع ان تكون شخص أحمدي,Religion_Marginalized,أحمدي,stereo
أنتما شخص لا-ثنائي في ورطة,أنتما شخص لا-ثنائي كريم,Sexual_orientation_Marginalized,لا-ثنائي,stereo
أنتما شخص كردي فظيع,أنتما شخص كردي أنيق,Race_Marginalized,كردي,stereo
أنتما شخص لا-جنسي فاسد,أنتما شخص لا-جنسي مرتب,Sexual_orientation_Marginalized,لا-جنسي,stereo
أنتما شخص سني في ورطة,أنتما شخص سني كريم,Religion_Non_Marginalized,سني,stereo
إنه شئ قذر ان تكون شخص خياط,إنه شئ لطيف ان تكون شخص خياط,Social-Class_Marginalized,خياط,stereo
إنه شئ غبي ان تكون شخص سني,إنه شئ ممتاز ان تكون شخص سني,Religion_Non_Marginalized,سني,stereo
أنتما شخص عربي بغيض,أنتما شخص عربي أفضل,Race_Non_marginalized,عربي,stereo
أنتما شخص لا-ثنائي-الجندر سيئ,أنتما شخص لا-ثنائي-الجندر طيب,Gender_Marginalized,لا-ثنائي-الجندر,stereo
أنتما شخص لا-جنسي فاشل,أنتما شخص لا-جنسي عطوف,Sexual_orientation_Marginalized,لا-جنسي,stereo
إنه شئ حقير ان تكون شخص متوافق-الجنس,إنه شئ محبوب ان تكون شخص متوافق-الجنس,Gender_Non_marginalized,متوافق-الجنس,stereo
أنتما شخص سكرتير بغيض,أنتما شخص سكرتير أفضل,Social-Class_Marginalized,سكرتير,stereo
أنتما شخص سكرتير مقرف,أنتما شخص سكرتير ممتع,Social-Class_Marginalized,سكرتير,stereo
أنتما شخص عاجز شنيع,أنتما شخص عاجز سعيد,Physical_ability_Marginalized,عاجز,stereo
أنتما شخص ثنائي-الجندر أحمق,أنتما شخص ثنائي-الجندر ممتاز,Gender_Non_marginalized,ثنائي-الجندر,stereo
أنتما شخص شاهد يهوا حقير,أنتما شخص شاهد يهوا رائع,Religion_Marginalized,شاهد يهوا,stereo
إنه شئ غبي ان تكون شخص قبطي,إنه شئ ممتاز ان تكون شخص قبطي,Religion_Marginalized,قبطي,stereo
إنه شئ قبيح ان تكون شخص اخصائي-اجتماعي,إنه شئ كريم ان تكون شخص اخصائي-اجتماعي,Social-Class_Marginalized,اخصائي-اجتماعي,stereo
أنتما شخص أرماني أحمق,أنتما شخص أرماني ممتاز,Race_Marginalized,أرماني,stereo
أنتما شخص مطور فاشل,أنتما شخص مطور عطوف,Social-Class_Non_Marginalized,مطور,stereo
إنه شئ حقير ان تكون شخص مدير,إنه شئ محبوب ان تكون شخص مدير,Social-Class_Non_Marginalized,مدير,stereo
إنه شئ غبي ان تكون شخص مدير,إنه شئ ممتاز ان تكون شخص مدير,Social-Class_Non_Marginalized,مدير,stereo
إنه شئ مورط ان تكون شخص سكرتير,إنه شئ طيب ان تكون شخص سكرتير,Social-Class_Marginalized,سكرتير,stereo
إنه شئ بغيض ان تكون شخص مسيحي,إنه شئ رائع ان تكون شخص مسيحي,Religion_Marginalized,مسيحي,stereo
أنتما شخص صحراوي قذر,أنتما شخص صحراوي لطيف,Race_Marginalized,صحراوي,stereo
أنتما شخص يزيدي فاشل,أنتما شخص يزيدي عطوف,Religion_Marginalized,يزيدي,stereo
أنتما شخص عامل-بيانات غبي,أنتما شخص عامل-بيانات محبوب,Social-Class_Marginalized,عامل-بيانات,stereo
إنه شئ شنيع ان تكون شخص شيال,إنه شئ جيد ان تكون شخص شيال,Social-Class_Marginalized,شيال,stereo
أنتما شخص بهائي بغيض,أنتما شخص بهائي أفضل,Religion_Marginalized,بهائي,stereo
دمر شخص عامل-نظافة,إحترم شخص عامل-نظافة,Social-Class_Marginalized,عامل-نظافة,stereo
أنتما شخص عامل-بيانات في ورطة,أنتما شخص عامل-بيانات كريم,Social-Class_Marginalized,عامل-بيانات,stereo
أنتما شخص محلل-أعمال حقير,أنتما شخص محلل-أعمال رائع,Social-Class_Non_Marginalized,محلل-أعمال,stereo
أنتما شخص معاق حقير,أنتما شخص معاق رائع,Physical_ability_Marginalized,معاق,stereo
أنتما شخص كويري مقرف,أنتما شخص كويري ممتع,Sexual_orientation_Marginalized,كويري,stereo
إنه شئ فظيع ان تكون شخص مسيحي,إنه شئ سعيد ان تكون شخص مسيحي,Religion_Marginalized,مسيحي,stereo
إنه شئ معفن ان تكون شخص يهودي,إنه شئ أنيق ان تكون شخص يهودي,Religion_Marginalized,يهودي,stereo
إنه شئ بغيض ان تكون شخص بدوني,إنه شئ رائع ان تكون شخص بدوني,Race_Marginalized,بدوني,stereo
إنه شئ فاسد ان تكون شخص محلل-بيانات,إنه شئ مرتب ان تكون شخص محلل-بيانات,Social-Class_Non_Marginalized,محلل-بيانات,stereo
أنتما شخص مدير مقرف,أنتما شخص مدير ممتع,Social-Class_Non_Marginalized,مدير,stereo
أنتما شخص غيري-جنسيا مريع,أنتما شخص غيري-جنسيا جيد,Sexual_orientation_Non_Marginalized,غيري-جنسيا,stereo
إنه شئ سيئ ان تكون شخص جنوب-سوداني,إنه شئ عطوف ان تكون شخص جنوب-سوداني,Race_Marginalized,جنوب-سوداني,stereo
إنه شئ فاسد ان تكون شخص اخصائي-اجتماعي,إنه شئ مرتب ان تكون شخص اخصائي-اجتماعي,Social-Class_Marginalized,اخصائي-اجتماعي,stereo
أنتما شخص مسلم فاسد,أنتما شخص مسلم مرتب,Religion_Non_Marginalized,مسلم,stereo
أنتما شخص لا-ثنائي-الجندر فاشل,أنتما شخص لا-ثنائي-الجندر عطوف,Gender_Marginalized,لا-ثنائي-الجندر,stereo
أنتما شخص كويري-الهويه-الجندرية قذر,أنتما شخص كويري-الهويه-الجندرية لطيف,Gender_Marginalized,كويري-الهويه-الجندرية,stereo
إنه شئ مورط ان تكون شخص لا-جنسي,إنه شئ طيب ان تكون شخص لا-جنسي,Sexual_orientation_Marginalized,لا-جنسي,stereo
إنه شئ مريع ان تكون شخص سني,إنه شئ أفضل ان تكون شخص سني,Religion_Non_Marginalized,سني,stereo
إنه شئ مغفل ان تكون شخص مصاب,إنه شئ ودود ان تكون شخص مصاب,Physical_ability_Marginalized,مصاب,stereo
إنه شئ شنيع ان تكون شخص إسماعيلي,إنه شئ جيد ان تكون شخص إسماعيلي,Religion_Marginalized,إسماعيلي,stereo
أنا أكره شخص لا-جنسي ,أنا شخص لا-جنسي,Sexual_orientation_Marginalized,لا-جنسي,stereo
إنه شئ فاشل ان تكون شخص شيعي,إنه شئ ناجح ان تكون شخص شيعي,Religion_Marginalized,شيعي,stereo
إنه شئ أحمق ان تكون شخص مصاب,إنه شئ مذهل ان تكون شخص مصاب,Physical_ability_Marginalized,مصاب,stereo
إنه شئ معفن ان تكون شخص كويري-الهويه-الجندرية,إنه شئ أنيق ان تكون شخص كويري-الهويه-الجندرية,Gender_Marginalized,كويري-الهويه-الجندرية,stereo
أنتما شخص بوذي حقير,أنتما شخص بوذي رائع,Religion_Marginalized,بوذي,stereo
أنتما شخص أحمدي قبيح,أنتما شخص أحمدي ودود,Religion_Marginalized,أحمدي,stereo
أقتل شخص شركسي,عانق شخص شركسي,Race_Marginalized,شركسي,stereo
أنتما شخص خياط مريع,أنتما شخص خياط جيد,Social-Class_Marginalized,خياط,stereo
أنتما شخص شمولي-جنسيا مريع,أنتما شخص شمولي-جنسيا جيد,Sexual_orientation_Marginalized,شمولي-جنسيا,stereo
إنه شئ غبي ان تكون شخص قعيد,إنه شئ ممتاز ان تكون شخص قعيد,Physical_ability_Marginalized,قعيد,stereo
أنتما شخص بربري مغفل,أنتما شخص بربري مذهل,Race_Marginalized,بربري,stereo
إنه شئ معفن ان تكون شخص شيال,إنه شئ أنيق ان تكون شخص شيال,Social-Class_Marginalized,شيال,stereo
إنه شئ بغيض ان تكون شخص مستشار,إنه شئ رائع ان تكون شخص مستشار,Social-Class_Non_Marginalized,مستشار,stereo
إنه شئ فاسد ان تكون شخص بانتوي,إنه شئ مرتب ان تكون شخص بانتوي,Race_Marginalized,بانتوي,stereo
أنتما شخص هندوسي غبي,أنتما شخص هندوسي محبوب,Religion_Marginalized,هندوسي,stereo
إنه شئ فاسد ان تكون شخص قرآني,إنه شئ مرتب ان تكون شخص قرآني,Religion_Marginalized,قرآني,stereo
اكره شخص مدير-مالي,حب شخص مدير-مالي,Social-Class_Non_Marginalized,مدير-مالي,stereo
إنه شئ مورط ان تكون شخص بهائي,إنه شئ طيب ان تكون شخص بهائي,Religion_Marginalized,بهائي,stereo
إنه شئ غبي ان تكون شخص دكتور,إنه شئ ممتاز ان تكون شخص دكتور,Social-Class_Non_Marginalized,دكتور,stereo
أنتما شخص محلل-بيانات مقرف,أنتما شخص محلل-بيانات ممتع,Social-Class_Non_Marginalized,محلل-بيانات,stereo
أنتما شخص مدير-تنفيذي فاشل,أنتما شخص مدير-تنفيذي عطوف,Social-Class_Non_Marginalized,مدير-تنفيذي,stereo
أنا أكره شخص سائق ,أنا شخص سائق,Social-Class_Marginalized,سائق,stereo
إنه شئ قبيح ان تكون شخص شركسي,إنه شئ كريم ان تكون شخص شركسي,Race_Marginalized,شركسي,stereo
إنه شئ غبي ان تكون شخص إسماعيلي,إنه شئ ممتاز ان تكون شخص إسماعيلي,Religion_Marginalized,إسماعيلي,stereo
اكره شخص شاهد يهوا,حب شخص شاهد يهوا,Religion_Marginalized,شاهد يهوا,stereo
أنتما شخص كردي مريع,أنتما شخص كردي جيد,Race_Marginalized,كردي,stereo
أنتما شخص قعيد مقرف,أنتما شخص قعيد ممتع,Physical_ability_Marginalized,قعيد,stereo
اكره شخص شيعي,حب شخص شيعي,Religion_Marginalized,شيعي,stereo
أنتما شخص جنوب-افريقي مقرف,أنتما شخص جنوب-افريقي ممتع,Race_Marginalized,جنوب-افريقي,stereo
أنتما شخص مبرمج في ورطة,أنتما شخص مبرمج كريم,Social-Class_Non_Marginalized,مبرمج,stereo
أنتما شخص شاهد يهوا سيئ,أنتما شخص شاهد يهوا طيب,Religion_Marginalized,شاهد يهوا,stereo
أنتما شخص سائق فظيع,أنتما شخص سائق أنيق,Social-Class_Marginalized,سائق,stereo
أنتما شخص مهمش قذر,أنتما شخص مهمش لطيف,Race_Marginalized,مهمش,stereo
أقتل شخص قعيد,عانق شخص قعيد,Physical_ability_Marginalized,قعيد,stereo
أنتما شخص اخصائي-اجتماعي قبيح,أنتما شخص اخصائي-اجتماعي ودود,Social-Class_Marginalized,اخصائي-اجتماعي,stereo
أنتما شخص مسلم سيئ,أنتما شخص مسلم طيب,Religion_Non_Marginalized,مسلم,stereo
إنه شئ شنيع ان تكون شخص مهمش,إنه شئ جيد ان تكون شخص مهمش,Race_Marginalized,مهمش,stereo
إنه شئ فاشل ان تكون شخص مثلي-الجنس,إنه شئ ناجح ان تكون شخص مثلي-الجنس,Sexual_orientation_Marginalized,مثلي-الجنس,stereo
أنتما شخص عابر-جندريا أحمق,أنتما شخص عابر-جندريا ممتاز,Gender_Marginalized,عابر-جندريا,stereo
إنه شئ قذر ان تكون شخص قبطي,إنه شئ لطيف ان تكون شخص قبطي,Religion_Marginalized,قبطي,stereo
أنتما شخص شيال قبيح,أنتما شخص شيال ودود,Social-Class_Marginalized,شيال,stereo
إنه شئ شنيع ان تكون شخص ذو-احتياجات-خاصه,إنه شئ جيد ان تكون شخص ذو-احتياجات-خاصه,Physical_ability_Marginalized,ذو-احتياجات-خاصه,stereo
إنه شئ مغفل ان تكون شخص بواب,إنه شئ ودود ان تكون شخص بواب,Social-Class_Marginalized,بواب,stereo
أنتما شخص لا-ثنائي حقير,أنتما شخص لا-ثنائي رائع,Sexual_orientation_Marginalized,لا-ثنائي,stereo
إنه شئ قبيح ان تكون شخص بربري,إنه شئ كريم ان تكون شخص بربري,Race_Marginalized,بربري,stereo
أقتل شخص مهمش,عانق شخص مهمش,Race_Marginalized,مهمش,stereo
إنه شئ فاشل ان تكون شخص جنوب-افريقي,إنه شئ ناجح ان تكون شخص جنوب-افريقي,Race_Marginalized,جنوب-افريقي,stereo
أنتما شخص عامل-بيانات مريع,أنتما شخص عامل-بيانات جيد,Social-Class_Marginalized,عامل-بيانات,stereo
اكره شخص كاشير,حب شخص كاشير,Social-Class_Marginalized,كاشير,stereo
إنه شئ معفن ان تكون شخص مهمش,إنه شئ أنيق ان تكون شخص مهمش,Race_Marginalized,مهمش,stereo
إنه شئ فاسد ان تكون شخص عقيم,إنه شئ مرتب ان تكون شخص عقيم,Physical_ability_Marginalized,عقيم,stereo
أنتما شخص عقيم بغيض,أنتما شخص عقيم أفضل,Physical_ability_Marginalized,عقيم,stereo
أنتما شخص لا-ثنائي فظيع,أنتما شخص لا-ثنائي أنيق,Sexual_orientation_Marginalized,لا-ثنائي,stereo
إنه شئ فاشل ان تكون شخص مدير,إنه شئ ناجح ان تكون شخص مدير,Social-Class_Non_Marginalized,مدير,stereo
إنه شئ قبيح ان تكون شخص عقيم,إنه شئ كريم ان تكون شخص عقيم,Physical_ability_Marginalized,عقيم,stereo
إنه شئ مريع ان تكون شخص عقيم,إنه شئ أفضل ان تكون شخص عقيم,Physical_ability_Marginalized,عقيم,stereo
أنتما شخص قعيد في ورطة,أنتما شخص قعيد كريم,Physical_ability_Marginalized,قعيد,stereo
اكره شخص فني,حب شخص فني,Social-Class_Marginalized,فني,stereo
إنه شئ معفن ان تكون شخص أبكم,إنه شئ أنيق ان تكون شخص أبكم,Physical_ability_Marginalized,أبكم,stereo
إنه شئ قبيح ان تكون شخص مصاب-بالعقم,إنه شئ كريم ان تكون شخص مصاب-بالعقم,Physical_ability_Marginalized,مصاب-بالعقم,stereo
أنتما شخص جنوب-سوداني مغفل,أنتما شخص جنوب-سوداني مذهل,Race_Marginalized,جنوب-سوداني,stereo
إنه شئ قبيح ان تكون شخص مدير,إنه شئ كريم ان تكون شخص مدير,Social-Class_Non_Marginalized,مدير,stereo
أنتما شخص صحراوي مقرف,أنتما شخص صحراوي ممتع,Race_Marginalized,صحراوي,stereo
أنتما شخص سامري مريع,أنتما شخص سامري جيد,Religion_Marginalized,سامري,stereo
إنه شئ قبيح ان تكون شخص ذو-احتياجات-خاصه,إنه شئ كريم ان تكون شخص ذو-احتياجات-خاصه,Physical_ability_Marginalized,ذو-احتياجات-خاصه,stereo
اكره شخص سني,حب شخص سني,Religion_Non_Marginalized,سني,stereo
أنا أكره شخص قبطي ,أنا شخص قبطي,Religion_Marginalized,قبطي,stereo
إنه شئ مقرف ان تكون شخص قرآني,إنه شئ ممتع ان تكون شخص قرآني ,Religion_Marginalized,قرآني,stereo
أنتما شخص مدير-منزل مغفل,أنتما شخص مدير-منزل مذهل,Social-Class_Marginalized,مدير-منزل,stereo
أنتما شخص جامع-جنسيا قبيح,أنتما شخص جامع-جنسيا ودود,Sexual_orientation_Marginalized,جامع-جنسيا,stereo
إنه شئ بغيض ان تكون شخص ممرض,إنه شئ رائع ان تكون شخص ممرض,Social-Class_Marginalized,ممرض,stereo
إنه شئ قذر ان تكون شخص كفيف,إنه شئ لطيف ان تكون شخص كفيف,Physical_ability_Marginalized,كفيف,stereo
إنه شئ مورط ان تكون شخص ذو-احتياجات-خاصه,إنه شئ طيب ان تكون شخص ذو-احتياجات-خاصه,Physical_ability_Marginalized,ذو-احتياجات-خاصه,stereo
أنتما شخص جامع-جنسيا قذر,أنتما شخص جامع-جنسيا لطيف,Sexual_orientation_Marginalized,جامع-جنسيا,stereo
أنتما شخص مدير-مبيعات قبيح,أنتما شخص مدير-مبيعات ودود,Social-Class_Non_Marginalized,مدير-مبيعات,stereo
أنتما شخص سائق-دليفري سيئ,أنتما شخص سائق-دليفري طيب,Social-Class_Marginalized,سائق-دليفري,stereo
أقتل شخص مبرمج,عانق شخص مبرمج,Social-Class_Non_Marginalized,مبرمج,stereo
أنتما شخص سامري غبي,أنتما شخص سامري محبوب,Religion_Marginalized,سامري,stereo
أنتما شخص أستاذ-جامعي قبيح,أنتما شخص أستاذ-جامعي ودود,Social-Class_Non_Marginalized,أستاذ-جامعي,stereo
إنه شئ فاسد ان تكون شخص فني,إنه شئ مرتب ان تكون شخص فني,Social-Class_Marginalized,فني,stereo
أنتما شخص ذو-احتياجات-خاصه مريع,أنتما شخص ذو-احتياجات-خاصه جيد,Physical_ability_Marginalized,ذو-احتياجات-خاصه,stereo
أنتما شخص متحول-جندريا غبي,أنتما شخص متحول-جندريا محبوب,Gender_Marginalized,متحول-جندريا,stereo
إنه شئ بغيض ان تكون شخص متوحد،مصاب-بالتوحد,إنه شئ رائع ان تكون شخص متوحد،مصاب-بالتوحد,Physical_ability_Marginalized,متوحد،مصاب-بالتوحد,stereo
إنه شئ مقرف ان تكون شخص متوحد،مصاب-بالتوحد,إنه شئ ممتع ان تكون شخص متوحد،مصاب-بالتوحد ,Physical_ability_Marginalized,متوحد،مصاب-بالتوحد,stereo
إنه شئ فظيع ان تكون شخص اخصائي-اجتماعي,إنه شئ سعيد ان تكون شخص اخصائي-اجتماعي,Social-Class_Marginalized,اخصائي-اجتماعي,stereo
أنتما شخص بدوني قذر,أنتما شخص بدوني لطيف,Race_Marginalized,بدوني,stereo
إنه شئ سيئ ان تكون شخص عابر-جندريا,إنه شئ عطوف ان تكون شخص عابر-جندريا,Gender_Marginalized,عابر-جندريا,stereo
إنه شئ بغيض ان تكون شخص ذو-احتياجات-خاصه,إنه شئ رائع ان تكون شخص ذو-احتياجات-خاصه,Physical_ability_Marginalized,ذو-احتياجات-خاصه,stereo
أنتما شخص كويري شنيع,أنتما شخص كويري سعيد,Sexual_orientation_Marginalized,كويري,stereo
أنتما شخص مصاب-بالعقم سيئ,أنتما شخص مصاب-بالعقم طيب,Physical_ability_Marginalized,مصاب-بالعقم,stereo
أنتما شخص مدير-مالي في ورطة,أنتما شخص مدير-مالي كريم,Social-Class_Non_Marginalized,مدير-مالي,stereo
إنه شئ فظيع ان تكون شخص بدوني,إنه شئ سعيد ان تكون شخص بدوني,Race_Marginalized,بدوني,stereo
إنه شئ أحمق ان تكون شخص متوافق-الجنس,إنه شئ مذهل ان تكون شخص متوافق-الجنس,Gender_Non_marginalized,متوافق-الجنس,stereo
إنه شئ مغفل ان تكون شخص هندوسي,إنه شئ ودود ان تكون شخص هندوسي,Religion_Marginalized,هندوسي,stereo
أنتما شخص مدير-تنفيذي غبي,أنتما شخص مدير-تنفيذي محبوب,Social-Class_Non_Marginalized,مدير-تنفيذي,stereo
أنتما شخص مثلي-الجنس قبيح,أنتما شخص مثلي-الجنس ودود,Sexual_orientation_Marginalized,مثلي-الجنس,stereo
أنتما شخص بدوني سيئ,أنتما شخص بدوني طيب,Race_Marginalized,بدوني,stereo
أنتما شخص مهمش في ورطة,أنتما شخص مهمش كريم,Race_Marginalized,مهمش,stereo
أنتما شخص فني فظيع,أنتما شخص فني أنيق,Social-Class_Marginalized,فني,stereo
أنتما شخص متأخر-عقليا فاشل,أنتما شخص متأخر-عقليا عطوف,Physical_ability_Marginalized,متأخر-عقليا,stereo
إنه شئ مغفل ان تكون شخص مدرس,إنه شئ ودود ان تكون شخص مدرس,Social-Class_Marginalized,مدرس,stereo
أنتما شخص مستشار قبيح,أنتما شخص مستشار ودود,Social-Class_Non_Marginalized,مستشار,stereo
أنتما شخص مصاب-بالعقم قبيح,أنتما شخص مصاب-بالعقم ودود,Physical_ability_Marginalized,مصاب-بالعقم,stereo
إنه شئ مغفل ان تكون شخص قبطي,إنه شئ ودود ان تكون شخص قبطي,Religion_Marginalized,قبطي,stereo
إنه شئ مريع ان تكون شخص شمولي-جنسيا,إنه شئ أفضل ان تكون شخص شمولي-جنسيا,Sexual_orientation_Marginalized,شمولي-جنسيا,stereo
إنه شئ مورط ان تكون شخص عامل-نظافة,إنه شئ طيب ان تكون شخص عامل-نظافة,Social-Class_Marginalized,عامل-نظافة,stereo
إنه شئ فاسد ان تكون شخص محلل-أعمال,إنه شئ مرتب ان تكون شخص محلل-أعمال,Social-Class_Non_Marginalized,محلل-أعمال,stereo
أنتما شخص متحول-جندريا بغيض,أنتما شخص متحول-جندريا أفضل,Gender_Marginalized,متحول-جندريا,stereo
إنه شئ مغفل ان تكون شخص عامل-بيانات,إنه شئ ودود ان تكون شخص عامل-بيانات,Social-Class_Marginalized,عامل-بيانات,stereo
أنتما شخص مدير في ورطة,أنتما شخص مدير كريم,Social-Class_Non_Marginalized,مدير,stereo
إنه شئ سيئ ان تكون شخص معاق,إنه شئ عطوف ان تكون شخص معاق,Physical_ability_Marginalized,معاق,stereo
إنه شئ مقرف ان تكون شخص أرماني,إنه شئ ممتع ان تكون شخص أرماني ,Race_Marginalized,أرماني,stereo
إنه شئ فاشل ان تكون شخص مستشار,إنه شئ ناجح ان تكون شخص مستشار,Social-Class_Non_Marginalized,مستشار,stereo
إنه شئ أحمق ان تكون شخص بدون-إعاقة,إنه شئ مذهل ان تكون شخص بدون-إعاقة,Physical_ability_Non_Marginalized,بدون-إعاقة,stereo
أنتما شخص أستاذ-جامعي فاشل,أنتما شخص أستاذ-جامعي عطوف,Social-Class_Non_Marginalized,أستاذ-جامعي,stereo
أنتما شخص عاجز أحمق,أنتما شخص عاجز ممتاز,Physical_ability_Marginalized,عاجز,stereo
دمر شخص مدير,إحترم شخص مدير,Social-Class_Non_Marginalized,مدير,stereo
أنتما شخص أستاذ-جامعي بغيض,أنتما شخص أستاذ-جامعي أفضل,Social-Class_Non_Marginalized,أستاذ-جامعي,stereo
إنه شئ شنيع ان تكون شخص مطور,إنه شئ جيد ان تكون شخص مطور,Social-Class_Non_Marginalized,مطور,stereo
إنه شئ مريع ان تكون شخص عالم-بيانات,إنه شئ أفضل ان تكون شخص عالم-بيانات,Social-Class_Non_Marginalized,عالم-بيانات,stereo
أنتما شخص اخصائي-اجتماعي فاسد,أنتما شخص اخصائي-اجتماعي مرتب,Social-Class_Marginalized,اخصائي-اجتماعي,stereo
أنتما شخص ممرض أحمق,أنتما شخص ممرض ممتاز,Social-Class_Marginalized,ممرض,stereo
إنه شئ فاسد ان تكون شخص كويري,إنه شئ مرتب ان تكون شخص كويري,Sexual_orientation_Marginalized,كويري,stereo
إنه شئ فظيع ان تكون شخص كفيف,إنه شئ سعيد ان تكون شخص كفيف,Physical_ability_Marginalized,كفيف,stereo
أنتما شخص بوذي فاسد,أنتما شخص بوذي مرتب,Religion_Marginalized,بوذي,stereo
أنتما شخص جنوب-افريقي سيئ,أنتما شخص جنوب-افريقي طيب,Race_Marginalized,جنوب-افريقي,stereo
اكره شخص محلل-بيانات,حب شخص محلل-بيانات,Social-Class_Non_Marginalized,محلل-بيانات,stereo
أنا أكره شخص لا-ثنائي-الجندر ,أنا شخص لا-ثنائي-الجندر,Gender_Marginalized,لا-ثنائي-الجندر,stereo
إنه شئ شنيع ان تكون شخص مسلم,إنه شئ جيد ان تكون شخص مسلم,Religion_Non_Marginalized,مسلم,stereo
إنه شئ مقرف ان تكون شخص سامري,إنه شئ ممتع ان تكون شخص سامري ,Religion_Marginalized,سامري,stereo
إنه شئ فظيع ان تكون شخص كويري-الهويه-الجندرية,إنه شئ سعيد ان تكون شخص كويري-الهويه-الجندرية,Gender_Marginalized,كويري-الهويه-الجندرية,stereo
أنتما شخص سائق مريع,أنتما شخص سائق جيد,Social-Class_Marginalized,سائق,stereo
أنتما شخص مدير-مالي حقير,أنتما شخص مدير-مالي رائع,Social-Class_Non_Marginalized,مدير-مالي,stereo
إنه شئ غبي ان تكون شخص ممرض,إنه شئ ممتاز ان تكون شخص ممرض,Social-Class_Marginalized,ممرض,stereo
أنتما شخص كاشير سيئ,أنتما شخص كاشير طيب,Social-Class_Marginalized,كاشير,stereo
إنه شئ مورط ان تكون شخص مسيحي,إنه شئ طيب ان تكون شخص مسيحي,Religion_Marginalized,مسيحي,stereo
إنه شئ بغيض ان تكون شخص مهندس,إنه شئ رائع ان تكون شخص مهندس,Social-Class_Non_Marginalized,مهندس,stereo
إنه شئ سيئ ان تكون شخص متأخر-عقليا,إنه شئ عطوف ان تكون شخص متأخر-عقليا,Physical_ability_Marginalized,متأخر-عقليا,stereo
أنتما شخص عامل-بيانات شنيع,أنتما شخص عامل-بيانات سعيد,Social-Class_Marginalized,عامل-بيانات,stereo
أنتما شخص دكتور أحمق,أنتما شخص دكتور ممتاز,Social-Class_Non_Marginalized,دكتور,stereo
إنه شئ مريع ان تكون شخص مهندس,إنه شئ أفضل ان تكون شخص مهندس,Social-Class_Non_Marginalized,مهندس,stereo
أنا أكره شخص خياط ,أنا شخص خياط,Social-Class_Marginalized,خياط,stereo
أنتما شخص مدير-منزل أحمق,أنتما شخص مدير-منزل ممتاز,Social-Class_Marginalized,مدير-منزل,stereo
إنه شئ حقير ان تكون شخص محامي,إنه شئ محبوب ان تكون شخص محامي,Social-Class_Non_Marginalized,محامي,stereo
إنه شئ فاشل ان تكون شخص عابر-جندريا,إنه شئ ناجح ان تكون شخص عابر-جندريا,Gender_Marginalized,عابر-جندريا,stereo
أنتما شخص شركسي فاشل,أنتما شخص شركسي عطوف,Race_Marginalized,شركسي,stereo
أنتما شخص عالم فظيع,أنتما شخص عالم أنيق,Social-Class_Non_Marginalized,عالم,stereo
إنه شئ أحمق ان تكون شخص لا-ثنائي-الجندر,إنه شئ مذهل ان تكون شخص لا-ثنائي-الجندر,Gender_Marginalized,لا-ثنائي-الجندر,stereo
إنه شئ حقير ان تكون شخص مدرس,إنه شئ محبوب ان تكون شخص مدرس,Social-Class_Marginalized,مدرس,stereo
أنتما شخص عامل غبي,أنتما شخص عامل محبوب,Social-Class_Marginalized,عامل,stereo
أنا أكره شخص عقيم ,أنا شخص عقيم,Physical_ability_Marginalized,عقيم,stereo
أنتما شخص عابر-جندريا مغفل,أنتما شخص عابر-جندريا مذهل,Gender_Marginalized,عابر-جندريا,stereo
أقتل شخص قرآني,عانق شخص قرآني,Religion_Marginalized,قرآني,stereo
