language,model,gender,iteration,attribute,group,mean_score,percent
ar-eg,aya-expanse-8b,female,0,Physical_ability,Marginalized,0.06296296296296296,6.296296296296296
ar-eg,aya-expanse-8b,female,0,Race,Non_Marginalized,0.1,10.0
ar-eg,aya-expanse-8b,female,0,Race,Marginalized,0.1111111111111111,11.11111111111111
ar-eg,aya-expanse-8b,female,0,Sexual_orientation,Non_Marginalized,0.05555555555555555,5.555555555555555
ar-eg,aya-expanse-8b,female,0,Sexual_orientation,Marginalized,0.05277777777777778,5.277777777777778
ar-eg,aya-expanse-8b,female,0,Refugee,Non_Marginalized,0.07777777777777778,7.777777777777778
ar-eg,aya-expanse-8b,female,0,Refugee,Marginalized,0.0625,6.25
ar-eg,aya-expanse-8b,female,0,Gender,Non_Marginalized,0.06111111111111111,6.111111111111111
ar-eg,aya-expanse-8b,female,0,Gender,Marginalized,0.04814814814814815,4.814814814814815
ar-eg,aya-expanse-8b,nonbinary,0,Religion,Non_Marginalized,0.044444444444444446,4.444444444444445
ar-eg,aya-expanse-8b,nonbinary,0,Religion,Marginalized,0.06923076923076923,6.923076923076923
ar-eg,aya-expanse-8b,nonbinary,0,Physical_ability,Non_Marginalized,0.044444444444444446,4.444444444444445
ar-eg,aya-expanse-8b,nonbinary,0,Physical_ability,Marginalized,0.062037037037037036,6.203703703703703
ar-eg,aya-expanse-8b,nonbinary,0,Race,Non_Marginalized,0.06666666666666667,6.666666666666667
ar-eg,aya-expanse-8b,nonbinary,0,Race,Marginalized,0.08888888888888889,8.88888888888889
ar-eg,aya-expanse-8b,nonbinary,0,Sexual_orientation,Non_Marginalized,0.044444444444444446,4.444444444444445
ar-eg,aya-expanse-8b,nonbinary,0,Sexual_orientation,Marginalized,0.06527777777777778,6.527777777777779
ar-eg,aya-expanse-8b,nonbinary,0,Gender,Non_Marginalized,0.06666666666666667,6.666666666666667
ar-eg,aya-expanse-8b,nonbinary,0,Gender,Marginalized,0.044444444444444446,4.444444444444445
ar-eg,aya-expanse-8b,nonbinary,0,Refugee,Non_Marginalized,0.06666666666666667,6.666666666666667
ar-eg,aya-expanse-8b,nonbinary,0,Refugee,Marginalized,0.11527777777777778,11.527777777777779
ar-eg,aya-expanse-8b,male,0,Religion,Non_Marginalized,0.09444444444444444,9.444444444444445
ar-eg,aya-expanse-8b,male,0,Religion,Marginalized,0.07521367521367521,7.521367521367521
ar-eg,aya-expanse-8b,male,0,Physical_ability,Non_Marginalized,0.03333333333333333,3.3333333333333335
ar-eg,aya-expanse-8b,male,0,Physical_ability,Marginalized,0.06944444444444445,6.944444444444445
ar-eg,aya-expanse-8b,male,0,Race,Non_Marginalized,0.08888888888888889,8.88888888888889
ar-eg,aya-expanse-8b,male,0,Race,Marginalized,0.07407407407407407,7.4074074074074066
ar-eg,aya-expanse-8b,male,0,Sexual_orientation,Non_Marginalized,0.06666666666666667,6.666666666666667
ar-eg,aya-expanse-8b,male,0,Sexual_orientation,Marginalized,0.06805555555555555,6.805555555555555
ar-eg,aya-expanse-8b,male,0,Gender,Non_Marginalized,0.06666666666666667,6.666666666666667
ar-eg,aya-expanse-8b,male,0,Gender,Marginalized,0.053703703703703705,5.37037037037037
ar-eg,aya-expanse-8b,male,0,Refugee,Non_Marginalized,0.07777777777777778,7.777777777777778
ar-eg,aya-expanse-8b,male,0,Refugee,Marginalized,0.059722222222222225,5.972222222222222
en-us,bloom-7b1,female,0,Religion,Non_Marginalized,0.23875,23.875
en-us,bloom-7b1,female,0,Religion,Marginalized,0.24765625,24.765625
en-us,bloom-7b1,female,0,Race,Non_Marginalized,0.2328125,23.28125
en-us,bloom-7b1,female,0,Race,Marginalized,0.26339285714285715,26.339285714285715
en-us,bloom-7b1,female,0,Physical ability,Non_Marginalized,0.253125,25.3125
en-us,bloom-7b1,female,0,Physical ability,Marginalized,0.27734375,27.734375
en-us,bloom-7b1,female,0,Sexual orientation,Non_Marginalized,0.31875,31.874999999999996
en-us,bloom-7b1,female,0,Sexual orientation,Marginalized,0.31614583333333335,31.614583333333336
en-us,bloom-7b1,female,0,Social-Class,Non_Marginalized,0.20868055555555556,20.868055555555557
en-us,bloom-7b1,female,0,Social-Class,Marginalized,0.24821428571428572,24.821428571428573
en-us,bloom-7b1,female,0,Gender,Non_Marginalized,0.2598214285714286,25.982142857142858
en-us,bloom-7b1,female,0,Gender,Marginalized,0.256640625,25.6640625
en-us,bloom-7b1,nonbinary,0,Religion,Non_Marginalized,0.2675,26.75
en-us,bloom-7b1,nonbinary,0,Religion,Marginalized,0.24453125,24.453125
en-us,bloom-7b1,nonbinary,0,Race,Non_Marginalized,0.2609375,26.09375
en-us,bloom-7b1,nonbinary,0,Race,Marginalized,0.28035714285714286,28.035714285714285
en-us,bloom-7b1,nonbinary,0,Physical ability,Non_Marginalized,0.271875,27.187499999999996
en-us,bloom-7b1,nonbinary,0,Physical ability,Marginalized,0.2703125,27.03125
en-us,bloom-7b1,nonbinary,0,Sexual orientation,Non_Marginalized,0.36875,36.875
en-us,bloom-7b1,nonbinary,0,Sexual orientation,Marginalized,0.33958333333333335,33.958333333333336
en-us,bloom-7b1,nonbinary,0,Social-Class,Non_Marginalized,0.2267361111111111,22.67361111111111
en-us,bloom-7b1,nonbinary,0,Social-Class,Marginalized,0.23080357142857144,23.080357142857146
en-us,bloom-7b1,nonbinary,0,Gender,Non_Marginalized,0.27589285714285716,27.589285714285715
en-us,bloom-7b1,nonbinary,0,Gender,Marginalized,0.273828125,27.382812499999996
en-us,bloom-7b1,male,0,Religion,Non_Marginalized,0.23875,23.875
en-us,bloom-7b1,male,0,Religion,Marginalized,0.24765625,24.765625
en-us,bloom-7b1,male,0,Race,Non_Marginalized,0.2328125,23.28125
en-us,bloom-7b1,male,0,Race,Marginalized,0.26339285714285715,26.339285714285715
en-us,bloom-7b1,male,0,Physical ability,Non_Marginalized,0.253125,25.3125
en-us,bloom-7b1,male,0,Physical ability,Marginalized,0.27734375,27.734375
en-us,bloom-7b1,male,0,Sexual orientation,Non_Marginalized,0.31875,31.874999999999996
en-us,bloom-7b1,male,0,Sexual orientation,Marginalized,0.31614583333333335,31.614583333333336
en-us,bloom-7b1,male,0,Social-Class,Non_Marginalized,0.20868055555555556,20.868055555555557
en-us,bloom-7b1,male,0,Social-Class,Marginalized,0.24821428571428572,24.821428571428573
en-us,bloom-7b1,male,0,Gender,Non_Marginalized,0.2598214285714286,25.982142857142858
en-us,bloom-7b1,male,0,Gender,Marginalized,0.256640625,25.6640625
en-us,gpt-4,female,0,Religion,Non_Marginalized,0.0025,0.25
en-us,gpt-4,female,0,Religion,Marginalized,0.0,0.0
en-us,gpt-4,female,0,Race,Non_Marginalized,0.0046875,0.46875
en-us,gpt-4,female,0,Race,Marginalized,0.0004464285714285714,0.044642857142857144
en-us,gpt-4,female,0,Physical ability,Non_Marginalized,0.0,0.0
en-us,gpt-4,female,0,Physical ability,Marginalized,0.0046875,0.46875
en-us,gpt-4,female,0,Sexual orientation,Non_Marginalized,0.005,0.5
en-us,gpt-4,female,0,Sexual orientation,Marginalized,0.009375,0.9375
en-us,gpt-4,female,0,Social-Class,Non_Marginalized,0.0,0.0
en-us,gpt-4,female,0,Social-Class,Marginalized,0.0,0.0
en-us,gpt-4,female,0,Gender,Non_Marginalized,0.010714285714285714,1.0714285714285714
en-us,gpt-4,female,0,Gender,Marginalized,0.010546875,1.0546875
en-us,gpt-4,nonbinary,0,Religion,Non_Marginalized,0.01,1.0
en-us,gpt-4,nonbinary,0,Religion,Marginalized,0.01171875,1.171875
en-us,gpt-4,nonbinary,0,Race,Non_Marginalized,0.0125,1.25
en-us,gpt-4,nonbinary,0,Race,Marginalized,0.004464285714285714,0.4464285714285714
en-us,gpt-4,nonbinary,0,Physical ability,Non_Marginalized,0.0,0.0
en-us,gpt-4,nonbinary,0,Physical ability,Marginalized,0.009375,0.9375
en-us,gpt-4,nonbinary,0,Sexual orientation,Non_Marginalized,0.01,1.0
en-us,gpt-4,nonbinary,0,Sexual orientation,Marginalized,0.015625,1.5625
en-us,gpt-4,nonbinary,0,Social-Class,Non_Marginalized,0.001388888888888889,0.1388888888888889
en-us,gpt-4,nonbinary,0,Social-Class,Marginalized,0.0026785714285714286,0.26785714285714285
en-us,gpt-4,nonbinary,0,Gender,Non_Marginalized,0.006696428571428571,0.6696428571428571
en-us,gpt-4,nonbinary,0,Gender,Marginalized,0.01171875,1.171875
en-us,gpt-4,male,0,Religion,Non_Marginalized,0.004,0.4
en-us,gpt-4,male,0,Religion,Marginalized,0.0008333333333333334,0.08333333333333334
en-us,gpt-4,male,0,Race,Non_Marginalized,0.0016666666666666668,0.16666666666666669
en-us,gpt-4,male,0,Race,Marginalized,0.0009523809523809524,0.09523809523809523
en-us,gpt-4,male,0,Physical ability,Non_Marginalized,0.0,0.0
en-us,gpt-4,male,0,Physical ability,Marginalized,0.0025,0.25
en-us,gpt-4,male,0,Sexual orientation,Non_Marginalized,0.004,0.4
en-us,gpt-4,male,0,Sexual orientation,Marginalized,0.006111111111111111,0.6111111111111112
en-us,gpt-4,male,0,Social-Class,Non_Marginalized,0.00037037037037037035,0.037037037037037035
en-us,gpt-4,male,0,Social-Class,Marginalized,0.0,0.0
en-us,gpt-4,male,0,Gender,Non_Marginalized,0.012857142857142857,1.2857142857142856
en-us,gpt-4,male,0,Gender,Marginalized,0.010416666666666666,1.0416666666666665
en-us,flan-t5-base,female,0,Religion,Non_Marginalized,0.07125,7.124999999999999
en-us,flan-t5-base,female,0,Religion,Marginalized,0.0578125,5.78125
en-us,flan-t5-base,female,0,Race,Non_Marginalized,0.0765625,7.656250000000001
en-us,flan-t5-base,female,0,Race,Marginalized,0.078125,7.8125
en-us,flan-t5-base,female,0,Physical ability,Non_Marginalized,0.040625,4.0625
en-us,flan-t5-base,female,0,Physical ability,Marginalized,0.05859375,5.859375
en-us,flan-t5-base,female,0,Sexual orientation,Non_Marginalized,0.08125,8.125
en-us,flan-t5-base,female,0,Sexual orientation,Marginalized,0.10520833333333333,10.520833333333334
en-us,flan-t5-base,female,0,Social-Class,Non_Marginalized,0.05243055555555556,5.243055555555555
en-us,flan-t5-base,female,0,Social-Class,Marginalized,0.05133928571428571,5.133928571428571
en-us,flan-t5-base,female,0,Gender,Non_Marginalized,0.008035714285714285,0.8035714285714285
en-us,flan-t5-base,female,0,Gender,Marginalized,0.06015625,6.015625
en-us,flan-t5-base,nonbinary,0,Religion,Non_Marginalized,0.00625,0.625
en-us,flan-t5-base,nonbinary,0,Religion,Marginalized,0.0953125,9.53125
en-us,flan-t5-base,nonbinary,0,Race,Non_Marginalized,0.115625,11.5625
en-us,flan-t5-base,nonbinary,0,Race,Marginalized,0.11607142857142858,11.607142857142858
en-us,flan-t5-base,nonbinary,0,Physical ability,Non_Marginalized,0.075,7.5
en-us,flan-t5-base,nonbinary,0,Physical ability,Marginalized,0.003125,0.3125
en-us,flan-t5-base,nonbinary,0,Sexual orientation,Non_Marginalized,0.01875,1.875
en-us,flan-t5-base,nonbinary,0,Sexual orientation,Marginalized,0.16666666666666666,16.666666666666664
en-us,flan-t5-base,nonbinary,0,Social-Class,Non_Marginalized,0.0024305555555555556,0.24305555555555555
en-us,flan-t5-base,nonbinary,0,Social-Class,Marginalized,0.07410714285714286,7.410714285714286
en-us,flan-t5-base,nonbinary,0,Gender,Non_Marginalized,0.06919642857142858,6.919642857142858
en-us,flan-t5-base,nonbinary,0,Gender,Marginalized,0.0765625,7.656250000000001
en-us,flan-t5-base,male,0,Religion,Non_Marginalized,0.04875,4.875
en-us,flan-t5-base,male,0,Religion,Marginalized,0.0625,6.25
en-us,flan-t5-base,male,0,Race,Non_Marginalized,0.053125,5.3125
en-us,flan-t5-base,male,0,Race,Marginalized,0.07232142857142858,7.232142857142858
en-us,flan-t5-base,male,0,Physical ability,Non_Marginalized,0.03125,3.125
en-us,flan-t5-base,male,0,Physical ability,Marginalized,0.06484375,6.484375000000001
en-us,flan-t5-base,male,0,Sexual orientation,Non_Marginalized,0.0625,6.25
en-us,flan-t5-base,male,0,Sexual orientation,Marginalized,0.1046875,10.46875
en-us,flan-t5-base,male,0,Social-Class,Non_Marginalized,0.04826388888888889,4.826388888888889
en-us,flan-t5-base,male,0,Social-Class,Marginalized,0.0040178571428571425,0.40178571428571425
en-us,flan-t5-base,male,0,Gender,Non_Marginalized,0.06160714285714286,6.1607142857142865
en-us,flan-t5-base,male,0,Gender,Marginalized,0.063671875,6.3671875
en-us,Llama-3.1-8B,female,0,Religion,Non_Marginalized,0.19125,19.125
en-us,Llama-3.1-8B,female,0,Religion,Marginalized,0.1890625,18.90625
en-us,Llama-3.1-8B,female,0,Race,Non_Marginalized,0.290625,29.062500000000004
en-us,Llama-3.1-8B,female,0,Race,Marginalized,0.19910714285714284,19.910714285714285
en-us,Llama-3.1-8B,female,0,Physical ability,Non_Marginalized,0.2625,26.25
en-us,Llama-3.1-8B,female,0,Physical ability,Marginalized,0.21953125,21.953125
en-us,Llama-3.1-8B,female,0,Sexual orientation,Non_Marginalized,0.305,30.5
en-us,Llama-3.1-8B,female,0,Sexual orientation,Marginalized,0.3182291666666667,31.822916666666668
en-us,Llama-3.1-8B,female,0,Social-Class,Non_Marginalized,0.17152777777777778,17.15277777777778
en-us,Llama-3.1-8B,female,0,Social-Class,Marginalized,0.18169642857142856,18.169642857142858
en-us,Llama-3.1-8B,female,0,Gender,Non_Marginalized,0.2200892857142857,22.00892857142857
en-us,Llama-3.1-8B,female,0,Gender,Marginalized,0.21171875,21.171875
en-us,Llama-3.1-8B,nonbinary,0,Religion,Non_Marginalized,0.2575,25.75
en-us,Llama-3.1-8B,nonbinary,0,Religion,Marginalized,0.24609375,24.609375
en-us,Llama-3.1-8B,nonbinary,0,Race,Non_Marginalized,0.34375,34.375
en-us,Llama-3.1-8B,nonbinary,0,Race,Marginalized,0.2683035714285714,26.830357142857142
en-us,Llama-3.1-8B,nonbinary,0,Physical ability,Non_Marginalized,0.25,25.0
en-us,Llama-3.1-8B,nonbinary,0,Physical ability,Marginalized,0.265625,26.5625
en-us,Llama-3.1-8B,nonbinary,0,Sexual orientation,Non_Marginalized,0.3925,39.25
en-us,Llama-3.1-8B,nonbinary,0,Sexual orientation,Marginalized,0.3697916666666667,36.97916666666667
en-us,Llama-3.1-8B,nonbinary,0,Social-Class,Non_Marginalized,0.190625,19.0625
en-us,Llama-3.1-8B,nonbinary,0,Social-Class,Marginalized,0.1825892857142857,18.25892857142857
en-us,Llama-3.1-8B,nonbinary,0,Gender,Non_Marginalized,0.21116071428571428,21.116071428571427
en-us,Llama-3.1-8B,nonbinary,0,Gender,Marginalized,0.21640625,21.640625
en-us,Llama-3.1-8B,male,0,Religion,Non_Marginalized,0.19125,19.125
en-us,Llama-3.1-8B,male,0,Religion,Marginalized,0.1890625,18.90625
en-us,Llama-3.1-8B,male,0,Race,Non_Marginalized,0.290625,29.062500000000004
en-us,Llama-3.1-8B,male,0,Race,Marginalized,0.19910714285714284,19.910714285714285
en-us,Llama-3.1-8B,male,0,Physical ability,Non_Marginalized,0.2625,26.25
en-us,Llama-3.1-8B,male,0,Physical ability,Marginalized,0.21953125,21.953125
en-us,Llama-3.1-8B,male,0,Sexual orientation,Non_Marginalized,0.305,30.5
en-us,Llama-3.1-8B,male,0,Sexual orientation,Marginalized,0.3182291666666667,31.822916666666668
en-us,Llama-3.1-8B,male,0,Social-Class,Non_Marginalized,0.17152777777777778,17.15277777777778
en-us,Llama-3.1-8B,male,0,Social-Class,Marginalized,0.18169642857142856,18.169642857142858
en-us,Llama-3.1-8B,male,0,Gender,Non_Marginalized,0.2200892857142857,22.00892857142857
en-us,Llama-3.1-8B,male,0,Gender,Marginalized,0.21171875,21.171875
en-us,aya-expanse-8b,female,0,Religion,Non_Marginalized,0.17733333333333334,17.733333333333334
en-us,aya-expanse-8b,female,0,Religion,Marginalized,0.18583333333333332,18.583333333333332
en-us,aya-expanse-8b,female,0,Race,Non_Marginalized,0.2866666666666667,28.666666666666668
en-us,aya-expanse-8b,female,0,Race,Marginalized,0.20476190476190476,20.476190476190474
en-us,aya-expanse-8b,female,0,Physical ability,Non_Marginalized,0.20333333333333334,20.333333333333332
en-us,aya-expanse-8b,female,0,Physical ability,Marginalized,0.20333333333333334,20.333333333333332
en-us,aya-expanse-8b,female,0,Sexual orientation,Non_Marginalized,0.32133333333333336,32.13333333333333
en-us,aya-expanse-8b,female,0,Sexual orientation,Marginalized,0.2822222222222222,28.22222222222222
en-us,aya-expanse-8b,female,0,Social-Class,Non_Marginalized,0.1685185185185185,16.85185185185185
en-us,aya-expanse-8b,female,0,Social-Class,Marginalized,0.2019047619047619,20.19047619047619
en-us,aya-expanse-8b,female,0,Gender,Non_Marginalized,0.23004926108374385,23.004926108374384
en-us,aya-expanse-8b,female,0,Gender,Marginalized,0.21724137931034482,21.72413793103448
en-us,aya-expanse-8b,nonbinary,0,Religion,Non_Marginalized,0.208,20.8
en-us,aya-expanse-8b,nonbinary,0,Religion,Marginalized,0.24416666666666667,24.416666666666668
en-us,aya-expanse-8b,nonbinary,0,Race,Non_Marginalized,0.2916666666666667,29.166666666666668
en-us,aya-expanse-8b,nonbinary,0,Race,Marginalized,0.26285714285714284,26.285714285714285
en-us,aya-expanse-8b,nonbinary,0,Physical ability,Non_Marginalized,0.26,26.0
en-us,aya-expanse-8b,nonbinary,0,Physical ability,Marginalized,0.2841666666666667,28.416666666666668
en-us,aya-expanse-8b,nonbinary,0,Sexual orientation,Non_Marginalized,0.4026666666666667,40.266666666666666
en-us,aya-expanse-8b,nonbinary,0,Sexual orientation,Marginalized,0.3233333333333333,32.33333333333333
en-us,aya-expanse-8b,nonbinary,0,Social-Class,Non_Marginalized,0.19,19.0
en-us,aya-expanse-8b,nonbinary,0,Social-Class,Marginalized,0.19095238095238096,19.095238095238095
en-us,aya-expanse-8b,nonbinary,0,Gender,Non_Marginalized,0.22476190476190477,22.476190476190478
en-us,aya-expanse-8b,nonbinary,0,Gender,Marginalized,0.21333333333333335,21.333333333333336
en-uk,bloom-7b1,female,0,Religion,Non_Marginalized,0.1922222222222222,19.22222222222222
en-uk,bloom-7b1,female,0,Religion,Marginalized,0.25916666666666666,25.916666666666664
en-uk,bloom-7b1,female,0,Sexual-Orientation,Non_Marginalized,0.33466666666666667,33.46666666666667
en-uk,bloom-7b1,female,0,Sexual-Orientation,Marginalized,0.3138888888888889,31.38888888888889
en-uk,bloom-7b1,female,0,Race,Non_Marginalized,0.25066666666666665,25.066666666666666
en-uk,bloom-7b1,female,0,Race,Marginalized,0.2768253968253968,27.68253968253968
en-uk,bloom-7b1,female,0,Disability,Non_Marginalized,0.29,28.999999999999996
en-uk,bloom-7b1,female,0,Disability,Marginalized,0.26666666666666666,26.666666666666668
en-uk,bloom-7b1,female,0,Gender,Non_Marginalized,0.2680952380952381,26.80952380952381
en-uk,bloom-7b1,female,0,Gender,Marginalized,0.24083333333333334,24.083333333333336
en-uk,bloom-7b1,female,0,Income,Non_Marginalized,0.23176470588235293,23.176470588235293
en-uk,bloom-7b1,female,0,Income,Marginalized,0.23095238095238096,23.095238095238095
en-uk,bloom-7b1,nonbinary,0,Religion,Non_Marginalized,0.25666666666666665,25.666666666666664
en-uk,bloom-7b1,nonbinary,0,Religion,Marginalized,0.2758333333333333,27.583333333333332
en-uk,bloom-7b1,nonbinary,0,Sexual-Orientation,Non_Marginalized,0.38133333333333336,38.13333333333333
en-uk,bloom-7b1,nonbinary,0,Sexual-Orientation,Marginalized,0.3433333333333333,34.333333333333336
en-uk,bloom-7b1,nonbinary,0,Race,Non_Marginalized,0.2946666666666667,29.46666666666667
en-uk,bloom-7b1,nonbinary,0,Race,Marginalized,0.2838095238095238,28.38095238095238
en-uk,bloom-7b1,nonbinary,0,Disability,Non_Marginalized,0.27666666666666667,27.666666666666668
en-uk,bloom-7b1,nonbinary,0,Disability,Marginalized,0.2758333333333333,27.583333333333332
en-uk,bloom-7b1,nonbinary,0,Gender,Non_Marginalized,0.2719047619047619,27.190476190476193
en-uk,bloom-7b1,nonbinary,0,Gender,Marginalized,0.2608333333333333,26.083333333333332
en-uk,bloom-7b1,nonbinary,0,Income,Non_Marginalized,0.22470588235294117,22.470588235294116
en-uk,bloom-7b1,nonbinary,0,Income,Marginalized,0.23333333333333334,23.333333333333332
en-uk,bloom-7b1,male,0,Religion,Non_Marginalized,0.1922222222222222,19.22222222222222
en-uk,bloom-7b1,male,0,Religion,Marginalized,0.25916666666666666,25.916666666666664
en-uk,bloom-7b1,male,0,Sexual-Orientation,Non_Marginalized,0.33466666666666667,33.46666666666667
en-uk,bloom-7b1,male,0,Sexual-Orientation,Marginalized,0.3138888888888889,31.38888888888889
en-uk,bloom-7b1,male,0,Race,Non_Marginalized,0.25066666666666665,25.066666666666666
en-uk,bloom-7b1,male,0,Race,Marginalized,0.2768253968253968,27.68253968253968
en-uk,bloom-7b1,male,0,Disability,Non_Marginalized,0.29,28.999999999999996
en-uk,bloom-7b1,male,0,Gender,Non_Marginalized,0.2680952380952381,26.80952380952381
en-uk,bloom-7b1,male,0,Gender,Marginalized,0.24083333333333334,24.083333333333336
en-uk,gpt-4,female,0,Religion,Non_Marginalized,0.0022222222222222222,0.2222222222222222
en-uk,gpt-4,female,0,Religion,Marginalized,0.0,0.0
en-uk,gpt-4,female,0,Sexual-Orientation,Non_Marginalized,0.006666666666666667,0.6666666666666667
en-uk,gpt-4,female,0,Sexual-Orientation,Marginalized,0.0077777777777777776,0.7777777777777778
en-uk,gpt-4,female,0,Race,Non_Marginalized,0.005333333333333333,0.5333333333333333
en-uk,gpt-4,female,0,Race,Marginalized,0.0022222222222222222,0.2222222222222222
en-uk,gpt-4,female,0,Disability,Non_Marginalized,0.0,0.0
en-uk,gpt-4,female,0,Disability,Marginalized,0.0025,0.25
en-uk,gpt-4,female,0,Gender,Non_Marginalized,0.008095238095238095,0.8095238095238094
en-uk,gpt-4,female,0,Gender,Marginalized,0.00875,0.8750000000000001
en-uk,gpt-4,female,0,Income,Non_Marginalized,0.001176470588235294,0.1176470588235294
en-uk,gpt-4,female,0,Income,Marginalized,0.0004761904761904762,0.047619047619047616
en-uk,gpt-4,nonbinary,0,Religion,Non_Marginalized,0.005555555555555556,0.5555555555555556
en-uk,gpt-4,nonbinary,0,Religion,Marginalized,0.006666666666666667,0.6666666666666667
en-uk,gpt-4,nonbinary,0,Sexual-Orientation,Non_Marginalized,0.013333333333333334,1.3333333333333335
en-uk,gpt-4,nonbinary,0,Sexual-Orientation,Marginalized,0.015,1.5
en-uk,gpt-4,nonbinary,0,Race,Non_Marginalized,0.0026666666666666666,0.26666666666666666
en-uk,gpt-4,nonbinary,0,Race,Marginalized,0.006031746031746032,0.6031746031746033
en-uk,gpt-4,nonbinary,0,Disability,Non_Marginalized,0.0033333333333333335,0.33333333333333337
en-uk,gpt-4,nonbinary,0,Disability,Marginalized,0.005,0.5
en-uk,gpt-4,nonbinary,0,Gender,Non_Marginalized,0.005238095238095238,0.5238095238095238
en-uk,gpt-4,nonbinary,0,Gender,Marginalized,0.009583333333333333,0.9583333333333333
en-uk,gpt-4,nonbinary,0,Income,Non_Marginalized,0.000392156862745098,0.0392156862745098
en-uk,gpt-4,nonbinary,0,Income,Marginalized,0.0019047619047619048,0.19047619047619047
en-uk,gpt-4,male,0,Religion,Non_Marginalized,0.0,0.0
en-uk,gpt-4,male,0,Religion,Marginalized,0.0,0.0
en-uk,gpt-4,male,0,Sexual-Orientation,Non_Marginalized,0.0013333333333333333,0.13333333333333333
en-uk,gpt-4,male,0,Sexual-Orientation,Marginalized,0.007222222222222222,0.7222222222222222
en-uk,gpt-4,male,0,Race,Non_Marginalized,0.0026666666666666666,0.26666666666666666
en-uk,gpt-4,male,0,Race,Marginalized,0.0006349206349206349,0.06349206349206349
en-uk,gpt-4,male,0,Disability,Non_Marginalized,0.0,0.0
en-uk,gpt-4,male,0,Gender,Non_Marginalized,0.008095238095238095,0.8095238095238094
en-uk,gpt-4,male,0,Gender,Marginalized,0.007916666666666667,0.7916666666666667
en-uk,flan-t5-base,female,0,Religion,Non_Marginalized,0.06333333333333334,6.333333333333334
en-uk,flan-t5-base,female,0,Religion,Marginalized,0.04833333333333333,4.833333333333333
en-uk,flan-t5-base,female,0,Sexual-Orientation,Non_Marginalized,0.09066666666666667,9.066666666666666
en-uk,flan-t5-base,female,0,Sexual-Orientation,Marginalized,0.105,10.5
en-uk,flan-t5-base,female,0,Race,Non_Marginalized,0.056,5.6000000000000005
en-uk,flan-t5-base,female,0,Race,Marginalized,0.0692063492063492,6.92063492063492
en-uk,flan-t5-base,female,0,Disability,Non_Marginalized,0.05,5.0
en-uk,flan-t5-base,female,0,Disability,Marginalized,0.06833333333333333,6.833333333333333
en-uk,flan-t5-base,female,0,Gender,Non_Marginalized,0.006666666666666667,0.6666666666666667
en-uk,flan-t5-base,female,0,Gender,Marginalized,0.05583333333333333,5.583333333333333
en-uk,flan-t5-base,female,0,Income,Non_Marginalized,0.04470588235294118,4.470588235294118
en-uk,flan-t5-base,female,0,Income,Marginalized,0.04619047619047619,4.6190476190476195
en-uk,flan-t5-base,nonbinary,0,Religion,Non_Marginalized,0.011111111111111112,1.1111111111111112
en-uk,flan-t5-base,nonbinary,0,Religion,Marginalized,0.01,1.0
en-uk,flan-t5-base,nonbinary,0,Sexual-Orientation,Non_Marginalized,0.14533333333333334,14.533333333333335
en-uk,flan-t5-base,nonbinary,0,Sexual-Orientation,Marginalized,0.175,17.5
en-uk,flan-t5-base,nonbinary,0,Race,Non_Marginalized,0.112,11.200000000000001
en-uk,flan-t5-base,nonbinary,0,Race,Marginalized,0.13238095238095238,13.238095238095237
en-uk,flan-t5-base,nonbinary,0,Disability,Non_Marginalized,0.08666666666666667,8.666666666666668
en-uk,flan-t5-base,nonbinary,0,Disability,Marginalized,0.0875,8.75
en-uk,flan-t5-base,nonbinary,0,Gender,Non_Marginalized,0.06571428571428571,6.571428571428571
en-uk,flan-t5-base,nonbinary,0,Gender,Marginalized,0.012083333333333333,1.2083333333333333
en-uk,flan-t5-base,nonbinary,0,Income,Non_Marginalized,0.06862745098039216,6.862745098039216
en-uk,flan-t5-base,nonbinary,0,Income,Marginalized,0.004761904761904762,0.4761904761904762
en-uk,flan-t5-base,male,0,Religion,Non_Marginalized,0.04666666666666667,4.666666666666667
en-uk,flan-t5-base,male,0,Religion,Marginalized,0.050833333333333335,5.083333333333333
en-uk,flan-t5-base,male,0,Sexual-Orientation,Non_Marginalized,0.016,1.6
en-uk,flan-t5-base,male,0,Sexual-Orientation,Marginalized,0.1,10.0
en-uk,flan-t5-base,male,0,Race,Non_Marginalized,0.004,0.4
en-uk,flan-t5-base,male,0,Race,Marginalized,0.0707936507936508,7.07936507936508
en-uk,flan-t5-base,male,0,Disability,Non_Marginalized,0.04,4.0
en-uk,flan-t5-base,male,0,Gender,Non_Marginalized,0.04857142857142857,4.857142857142857
en-uk,flan-t5-base,male,0,Gender,Marginalized,0.058333333333333334,5.833333333333333
en-uk,Llama-3.1-8B,female,0,Religion,Non_Marginalized,0.15666666666666668,15.666666666666668
en-uk,Llama-3.1-8B,female,0,Religion,Marginalized,0.2025,20.25
en-uk,Llama-3.1-8B,female,0,Sexual-Orientation,Non_Marginalized,0.324,32.4
en-uk,Llama-3.1-8B,female,0,Sexual-Orientation,Marginalized,0.355,35.5
en-uk,Llama-3.1-8B,female,0,Race,Non_Marginalized,0.2813333333333333,28.133333333333333
en-uk,Llama-3.1-8B,female,0,Race,Marginalized,0.19777777777777777,19.77777777777778
en-uk,Llama-3.1-8B,female,0,Disability,Non_Marginalized,0.24666666666666667,24.666666666666668
en-uk,Llama-3.1-8B,female,0,Disability,Marginalized,0.23083333333333333,23.083333333333332
